0,0,5,2,3,5,0,4.5,31.6,3.0,7,0
5,0,0,4,1,2,3,3.95,27.4,3.0,4,0
0,0,5,5,0,4,1,3.1,25.9,3.0,14,0
1,3,1,5,0,1,4,7.0,21.9,2.0,9,1
2,0,3,5,0,2,3,5.3,31.6,3.0,5,1
1,0,0,1,0,0,1,4.0,32.8,1.0,11,0
2,2,1,2,3,3,2,4.1,26.1,3.0,7,0
3,1,1,4,1,1,4,7.4,33.6,3.0,10,1
2,1,2,5,0,2,3,3.95,24.3,3.0,7,1
3,1,1,1,4,2,3,6.1,32.7,4.0,5,0
1,0,4,2,3,3,2,4.8,25.3,2.0,7,0
3,1,1,4,1,1,4,3.15,25.9,2.0,12,1
2,2,1,2,3,3,2,3.9,27.6,3.0,7,1
2,1,2,4,1,3,2,3.55,30.2,3.0,5,0
1,1,3,5,0,3,2,4.2,29.4,5.0,4,0
0,0,4,3,1,2,2,2.313,28.3,2.0,7,0
4,1,0,3,2,1,4,5.1,23.3,2.0,6,1
5,0,0,3,2,2,3,4.95,29.4,3.0,10,1
0,1,4,5,0,4,1,4.1,27.2,1.0,11,0
0,0,5,5,0,4,1,4.25,28.2,2.0,7,0
2,1,2,3,2,2,3,2.9,27.2,2.0,7,1
1,1,3,3,2,4,1,4.3,26.6,3.0,5,1
2,3,0,4,1,3,2,4.0,27.9,2.0,9,0
4,0,1,3,2,2,3,3.8,32.1,2.0,9,0
3,1,1,3,2,2,3,3.583,35.1,2.0,5,1
2,1,1,4,0,2,2,5.625,24.3,2.0,9,1
2,3,0,4,1,3,2,3.85,34.8,4.0,4,1
5,0,0,3,2,1,4,5.15,34.1,4.0,7,0
4,1,0,3,2,2,3,6.55,28.5,2.0,7,0
2,0,3,3,2,3,2,5.6,26.3,1.0,5,1
3,2,0,4,1,2,3,10.8,25.8,3.0,5,1
0,0,5,4,1,5,0,3.5,26.1,3.0,7,0
1,2,2,5,0,0,5,4.15,25.6,4.0,9,1
2,2,1,2,3,3,2,3.5,31.2,3.0,9,1
3,1,1,4,1,2,3,4.15,33.9,4.0,11,0
1,1,3,4,1,2,3,2.15,30.7,1.0,7,0
0,0,5,3,2,4,1,2.52,30.2,3.0,24,1
1,3,1,3,2,2,3,6.1,27.1,3.0,7,1
0,0,5,3,2,4,1,5.3,36.0,4.0,5,0
2,1,2,3,2,3,2,5.0,23.6,3.0,5,0
4,1,0,4,1,0,5,6.1,26.3,5.0,12,0
1,0,1,1,1,1,1,3.25,32.9,1.0,7,1
1,2,2,3,2,4,1,2.35,33.2,2.0,7,0
1,1,3,4,1,4,1,4.5,35.1,2.0,5,0
3,1,1,2,3,4,1,3.0,32.8,4.0,5,0
3,0,2,3,2,0,5,5.15,23.8,2.0,7,1
0,1,4,5,0,3,2,4.0,31.0,2.0,4,0
2,3,0,3,2,3,2,2.95,31.5,2.0,5,0
2,1,2,0,5,4,1,6.4,29.7,5.0,18,1
2,1,2,5,0,3,2,5.1,24.7,4.0,10,0
1,2,2,2,3,3,2,3.7,30.9,2.0,7,1
1,4,0,5,0,4,1,2.4,34.4,1.0,4,0
1,1,3,5,0,1,4,6.35,29.7,2.0,6,1
3,2,0,5,0,1,4,4.8,25.6,2.0,10,0
2,3,0,3,2,2,3,5.3,28.2,3.0,7,1
3,2,0,2,3,3,2,3.0,28.9,2.0,5,1
4,1,0,4,1,2,3,5.7,28.2,3.0,10,0
2,0,3,3,2,4,1,3.95,28.5,5.0,14,1
0,2,1,3,0,0,3,5.333,30.8,2.0,7,0
3,1,1,5,0,2,3,7.2,29.0,4.0,11,1
1,4,0,3,2,4,1,3.4,35.3,2.0,5,1
2,1,2,3,2,2,3,4.35,33.6,3.0,7,1
3,1,1,1,4,3,2,3.25,28.2,4.0,7,0
0,0,1,1,0,1,0,8.0,31.2,1.0,7,0
2,1,2,4,1,3,2,8.1,33.4,4.0,21,1
0,3,0,0,3,3,0,3.5,25.0,2.0,11,1
2,3,0,3,2,2,3,5.2,26.1,3.0,10,0
3,0,2,4,1,2,3,3.65,35.5,2.0,7,0
0,1,1,2,0,0,2,3.25,31.4,2.0,8,0
1,0,1,2,0,0,2,11.0,31.1,1.0,10,1
4,1,0,2,3,0,5,7.2,31.9,5.0,11,0
0,1,1,2,0,1,1,2.125,27.0,1.0,5,0
2,3,0,3,2,3,2,3.25,37.1,3.0,11,0
0,0,5,5,0,4,1,3.15,29.9,2.0,14,0
1,2,2,4,1,2,3,4.15,37.5,4.0,7,1
0,1,1,2,0,1,1,2.625,27.8,2.0,7,0
1,3,1,3,2,2,3,4.45,35.6,3.0,14,0
0,1,0,1,0,0,1,4.0,30.6,1.0,7,1
1,0,4,5,0,3,2,4.25,25.5,3.0,10,0
0,0,1,1,0,1,0,3.0,36.0,3.0,7,1
2,1,2,3,2,3,2,4.8,33.0,2.0,12,1
1,2,0,3,0,3,0,4.0,26.8,1.0,10,1
0,2,3,4,1,3,2,2.85,26.6,2.0,7,0
0,1,0,1,0,0,1,4.0,28.6,2.0,7,0
3,1,1,3,2,4,1,5.1,27.8,2.0,14,1
2,1,2,3,2,4,1,6.75,31.2,2.0,10,1
3,2,0,2,3,3,2,4.95,27.5,2.0,10,1
2,0,3,5,0,2,3,5.7,26.7,2.0,9,0
5,0,0,2,3,2,3,2.1,34.0,2.0,7,1
3,1,1,2,3,3,2,5.1,29.8,4.0,7,1
1,0,0,0,1,1,0,0.8,27.1,1.0,7,0
2,1,2,4,1,2,3,4.6,34.5,3.0,17,1
4,1,0,1,4,3,2,3.8,31.0,3.0,9,1
3,2,0,5,0,0,5,10.4,28.0,3.0,7,0
3,2,0,3,2,1,4,5.0,29.1,3.0,9,0
2,1,2,3,2,3,2,3.65,30.5,3.0,11,0
5,0,0,4,1,2,3,3.35,34.8,3.0,7,1
1,1,3,5,0,1,4,7.6,30.7,4.0,7,0
1,0,0,0,1,0,1,6.0,33.3,4.0,11,0
2,1,2,4,1,4,1,2.3,26.7,4.0,9,1
4,1,0,4,1,1,4,6.9,32.9,3.0,10,0
1,1,3,5,0,2,3,3.6,33.5,4.0,7,0
0,1,1,2,0,0,2,4.0,25.8,1.0,4,0
2,0,1,3,0,2,1,5.667,29.0,2.0,10,1
2,1,2,2,3,4,1,2.9,30.8,2.0,11,0
1,1,3,4,1,3,2,3.2,37.8,2.0,11,0
1,2,2,2,3,3,2,6.5,32.5,4.0,15,0
2,3,0,3,2,3,2,4.6,35.3,2.0,9,0
4,0,1,5,0,1,4,4.2,27.7,2.0,7,1
3,1,1,4,1,2,3,3.7,29.2,2.0,9,1
5,0,0,5,0,1,4,3.189,32.5,3.0,14,0
1,2,2,3,2,2,3,3.7,36.0,2.0,12,1
3,1,1,4,1,2,3,3.2,28.0,4.0,4,0
0,2,3,4,1,1,4,4.35,33.1,2.0,7,1
3,1,1,4,1,2,3,1.95,34.4,3.0,7,1
4,1,0,2,3,1,4,3.35,33.4,4.0,11,1
0,1,4,4,1,5,0,2.2,32.4,3.0,10,1
0,1,4,3,2,4,1,4.45,25.2,2.0,4,1
2,1,2,3,2,2,3,3.2,29.2,4.0,9,1
5,0,0,2,3,2,3,3.85,31.9,3.0,5,1
0,1,4,3,2,3,2,5.6,30.8,4.0,4,0
5,0,0,4,1,1,4,6.8,23.3,4.0,7,0
2,0,3,5,0,1,4,4.1,35.8,5.0,10,1
2,0,3,3,2,2,3,8.8,37.8,2.0,7,1
2,1,2,2,3,3,2,2.32,29.9,1.0,4,0
1,2,2,4,1,2,3,4.7,25.4,2.0,7,1
3,2,0,1,4,4,1,4.0,27.2,3.0,7,0
0,1,1,2,0,0,2,10.0,28.2,1.0,5,0
2,0,3,3,2,2,3,3.2,30.0,3.0,7,1
2,1,2,4,1,3,2,9.2,29.3,4.0,10,0
0,3,2,2,3,4,1,4.0,36.9,4.0,5,0
1,0,4,4,1,3,2,2.3,34.7,2.0,5,0
2,1,2,5,0,1,4,3.65,26.0,2.0,7,1
0,0,5,5,0,2,3,6.4,26.0,4.0,9,0
1,0,4,2,3,3,2,4.8,26.1,3.0,12,0
0,0,5,3,2,4,1,2.85,31.2,3.0,7,0
3,2,0,4,1,1,4,6.7,35.1,3.0,6,0
2,1,2,4,1,1,4,7.0,25.6,3.0,7,1
0,1,4,3,2,5,0,4.0,26.4,2.0,7,0
0,1,4,5,0,4,1,4.8,28.6,2.0,7,0
4,1,0,4,1,3,2,5.8,35.6,3.0,4,1
1,1,3,4,1,2,3,5.1,39.1,4.0,7,0
1,0,4,4,1,1,4,5.4,32.2,2.0,4,1
3,1,1,5,0,2,3,5.0,39.5,2.0,12,1
1,3,1,2,3,2,3,3.9,31.7,3.0,7,1
2,3,0,2,3,3,2,4.2,25.8,2.0,7,0
4,0,1,4,1,1,4,6.8,27.0,3.0,5,1
4,0,0,4,0,0,4,4.0,24.2,2.0,10,1
4,1,0,4,1,2,3,5.3,29.7,4.0,7,1
3,1,1,4,1,1,4,6.3,27.0,4.0,11,1
2,2,1,4,1,2,3,3.0,24.0,1.0,9,0
3,0,2,2,3,2,3,5.2,28.4,3.0,5,1
1,1,3,4,1,2,3,6.8,29.7,3.0,12,1
2,1,2,3,2,2,3,4.9,24.2,2.0,4,1
1,2,2,4,1,3,2,8.1,31.5,3.0,21,1
4,1,0,4,1,2,3,8.05,27.3,3.0,5,0
0,1,4,3,2,4,1,2.5,32.1,1.0,9,0
1,2,2,3,2,4,1,5.5,28.0,3.0,9,1
2,2,1,3,2,3,2,3.8,28.0,2.0,7,0
0,2,3,4,1,3,2,7.5,25.1,3.0,4,0
1,1,3,4,1,2,3,2.9,30.1,2.0,12,0
2,3,0,3,2,1,4,5.3,23.0,3.0,9,1
2,2,1,2,3,4,1,2.8,31.7,3.0,12,0
3,2,0,5,0,0,5,8.6,31.5,6.0,14,1
2,2,0,1,3,3,1,2.375,32.8,2.0,7,0
3,2,0,2,3,4,1,3.6,33.0,3.0,7,0
0,1,4,5,0,1,4,5.5,35.2,2.0,12,0
1,1,3,4,1,4,1,3.45,29.9,3.0,14,0
1,1,3,3,2,2,3,3.95,31.0,2.0,7,1
0,0,1,1,0,1,0,6.0,24.6,2.0,14,0
5,0,0,5,0,0,5,4.95,28.4,3.0,7,0
1,1,3,4,1,3,2,5.7,36.2,3.0,7,0
4,1,0,4,1,2,3,5.9,26.1,1.0,4,1
1,2,2,1,4,5,0,4.05,28.2,2.0,7,0
2,1,2,3,2,3,2,8.0,34.9,5.0,7,1
1,2,2,5,0,3,2,6.2,31.6,4.0,13,1
1,1,2,3,1,1,3,3.625,33.8,1.0,6,1
1,3,1,2,3,3,2,5.0,37.5,3.0,12,1
2,2,1,4,1,5,0,3.1,28.0,3.0,16,0
0,1,4,2,3,3,2,7.2,24.4,1.0,12,1
2,1,2,4,1,2,3,4.7,32.1,3.0,7,0
3,2,0,5,0,1,4,3.35,33.5,2.0,12,1
1,3,1,4,1,1,4,3.7,34.1,2.0,7,1
4,0,1,2,3,3,2,4.95,29.4,3.0,7,0
0,0,5,2,3,3,2,3.65,33.6,2.0,7,0
0,2,3,3,2,3,2,5.6,27.5,3.0,6,1
0,1,4,3,2,4,1,3.2,31.9,2.0,10,1
1,2,2,4,1,1,4,9.2,25.4,3.0,11,1
4,0,1,3,2,2,3,8.8,31.7,4.0,9,0
0,0,5,3,2,4,1,4.8,37.4,3.0,7,1
0,0,5,5,0,3,2,5.15,27.3,2.0,7,1
0,2,3,4,1,3,2,2.85,38.3,2.0,5,0
1,1,3,2,3,3,2,4.45,27.4,2.0,10,0
2,1,2,4,1,5,0,3.7,29.7,2.0,10,0
3,1,1,4,1,3,2,4.4,30.0,3.0,4,1
1,0,4,5,0,3,2,5.3,33.2,4.0,7,1
2,2,1,3,2,2,3,2.1,29.9,4.0,7,0
3,2,0,3,2,2,3,4.1,29.9,3.0,6,0
3,2,0,4,1,1,4,7.2,26.4,1.0,10,0
4,0,1,4,1,3,2,5.6,31.7,3.0,5,0
2,3,0,5,0,2,3,3.6,28.6,3.0,21,1
3,0,2,3,2,2,3,3.4,28.6,2.0,7,1
0,0,5,4,1,1,4,10.7,30.2,1.0,5,0
2,3,0,1,4,4,1,2.45,27.8,2.0,7,0
0,0,5,5,0,3,2,4.6,34.2,3.0,5,0
2,2,1,4,1,2,3,9.8,31.4,3.0,7,1
1,0,0,1,0,0,1,4.5,23.8,1.0,11,1
2,1,2,5,0,1,4,5.25,32.1,2.0,10,1
3,2,0,5,0,1,4,35.0,29.0,3.0,10,1
3,1,1,4,1,1,4,7.6,26.7,2.0,7,0
4,1,0,1,4,2,3,2.8,25.2,3.0,9,0
2,2,1,4,1,2,3,5.6,32.0,2.0,5,1
3,1,1,3,2,5,0,4.2,27.8,2.0,10,1
4,1,0,4,1,1,4,6.6,26.0,5.0,7,1
1,0,4,1,4,2,3,3.5,29.1,3.0,12,1
1,1,3,2,3,4,1,4.3,36.1,3.0,7,1
1,0,0,1,0,0,1,1.75,32.4,2.0,9,0
2,2,1,3,2,5,0,1.685,25.9,3.0,5,1
1,1,3,2,3,4,1,5.2,24.0,5.0,7,0
3,2,0,5,0,0,5,4.8,31.4,4.0,12,1
4,1,0,5,0,0,5,5.8,29.6,3.0,7,0
3,2,0,5,0,1,4,5.6,32.1,5.0,10,1
2,2,0,1,3,3,1,2.138,27.1,2.0,7,0
3,1,1,4,1,3,2,4.95,26.7,1.0,11,0
0,1,4,3,2,5,0,2.26,31.1,2.0,9,0
2,1,2,5,0,1,4,4.8,29.0,2.0,7,0
3,2,0,4,1,1,4,3.55,26.7,1.0,7,1
1,0,0,1,0,0,1,1.5,26.4,4.0,7,1
3,0,2,1,4,3,2,3.7,27.8,3.0,14,0
0,2,3,4,1,4,1,2.8,27.4,2.0,14,0
0,3,2,4,1,1,4,8.8,31.7,3.0,7,1
3,1,1,3,2,2,3,8.0,32.5,4.0,7,0
3,1,1,2,3,4,1,3.0,35.2,3.0,4,1
0,2,3,4,1,4,1,3.75,28.5,2.0,17,0
2,1,2,4,1,1,4,5.2,33.1,5.0,7,0
1,1,3,5,0,3,2,3.0,26.0,3.0,5,0
2,2,1,3,2,3,2,1.95,29.0,2.0,4,1
2,2,1,4,1,3,2,4.8,25.5,4.0,7,1
1,0,4,4,1,3,2,4.25,27.6,3.0,7,1
3,2,0,3,2,1,4,3.1,32.2,4.0,17,1
3,0,2,4,1,1,4,4.85,29.2,2.0,9,0
2,1,2,4,1,2,3,5.8,31.5,2.0,7,1
1,1,3,5,0,3,2,5.4,29.0,1.0,7,1
4,1,0,2,3,2,3,4.7,32.0,2.0,14,1
0,1,1,2,0,1,1,3.5,31.4,1.0,4,0
0,0,1,1,0,1,0,5.0,26.1,1.0,7,1
1,1,3,5,0,3,2,1.7,28.8,2.0,11,0
2,2,1,5,0,2,3,3.0,33.1,2.0,7,0
3,1,1,3,2,2,3,2.7,33.5,2.0,12,1
0,0,1,0,1,1,0,2.5,28.1,2.0,10,1
3,0,2,1,4,2,3,5.0,34.5,3.0,6,1
1,0,4,5,0,3,2,3.96,31.6,3.0,9,1
5,0,0,4,1,1,4,6.3,25.6,2.0,9,0
2,1,2,3,2,3,2,4.2,27.0,2.0,7,0
2,1,2,4,1,2,3,6.9,25.1,2.0,7,1
1,0,4,5,0,1,4,4.15,33.8,2.0,7,0
3,0,2,5,0,4,1,3.9,29.0,2.0,7,0
1,1,3,4,1,2,3,3.9,40.1,3.0,5,0
3,0,2,5,0,1,4,7.3,32.2,4.0,7,0
2,1,2,4,1,2,3,4.1,28.3,4.0,7,1
2,0,3,3,2,5,0,2.65,29.2,3.0,6,0
3,0,2,4,1,1,4,3.55,31.1,3.0,10,0
0,0,5,5,0,2,3,3.7,29.0,3.0,7,1
1,4,0,4,1,3,2,7.4,28.5,4.0,5,0
4,0,1,2,3,2,3,4.5,28.6,2.0,7,0
0,3,2,3,2,4,1,3.95,30.0,2.0,4,0
2,2,1,4,1,2,3,2.85,34.4,2.0,7,1
0,1,4,4,1,2,3,6.9,29.2,3.0,7,1
3,0,2,4,1,2,3,4.45,24.9,3.0,14,0
2,1,2,3,2,4,1,4.0,29.6,2.0,7,1
1,3,0,3,1,1,3,2.688,32.2,2.0,4,0
4,0,1,4,1,2,3,4.75,28.1,3.0,7,1
0,1,4,4,1,1,4,5.15,32.1,2.0,5,1
2,2,1,2,3,3,2,2.25,37.6,5.0,7,1
3,2,0,3,2,2,3,6.4,31.7,4.0,7,1
2,2,1,4,1,1,4,7.0,30.0,2.0,7,1
1,1,3,5,0,2,3,3.7,30.7,3.0,7,1
4,1,0,2,3,1,4,4.9,31.7,2.0,7,1
1,2,2,5,0,1,4,6.15,24.5,3.0,6,1
1,3,1,4,1,2,3,4.8,30.4,2.0,7,0
3,1,1,3,2,1,4,3.3,26.8,3.0,8,0
1,0,1,1,1,0,2,4.0,30.2,3.0,7,1
4,0,1,1,4,0,5,4.3,33.3,4.0,5,1
2,2,1,4,1,2,3,8.0,25.2,3.0,5,1
3,1,1,4,1,1,4,3.45,25.4,2.0,7,0
2,2,1,3,2,2,3,3.9,33.1,3.0,7,1
3,1,1,3,2,2,3,8.8,33.0,3.0,7,0
2,2,1,5,0,2,3,3.2,28.8,3.0,9,0
1,1,3,4,1,1,4,3.35,26.0,2.0,4,0
0,0,5,3,2,4,1,4.6,24.9,2.0,7,0
1,3,1,4,1,1,4,3.25,31.1,3.0,12,0
5,0,0,4,1,2,3,5.9,28.5,4.0,7,0
1,1,3,5,0,2,3,5.7,32.0,3.0,7,1
0,0,1,1,0,1,0,2.0,33.8,1.0,8,1
5,0,0,1,4,2,3,2.9,33.9,4.0,4,1
0,1,4,4,1,4,1,6.1,24.3,3.0,9,0
0,2,3,3,2,3,2,2.41,28.0,2.0,10,1
3,0,2,2,3,4,1,2.5,31.7,4.0,7,0
0,2,1,3,0,0,3,6.5,26.5,2.0,7,1
2,1,2,5,0,2,3,2.65,31.7,3.0,7,1
1,2,2,3,2,2,3,4.3,29.1,2.0,11,0
2,2,1,2,3,2,3,3.9,26.9,3.0,7,0
4,1,0,3,2,3,2,6.0,25.8,3.0,8,1
1,2,2,5,0,3,2,4.0,26.8,3.0,14,1
2,0,0,2,0,0,2,8.5,24.4,1.0,11,1
0,1,1,1,1,2,0,1.75,29.1,1.0,7,1
5,0,0,3,2,0,5,6.2,33.0,4.0,7,0
1,2,2,5,0,2,3,4.2,30.4,2.0,4,0
5,0,0,4,1,1,4,6.05,30.9,2.0,10,1
0,1,4,5,0,1,4,5.0,29.6,2.0,4,1
4,1,0,3,2,1,4,5.8,25.8,3.0,14,0
1,0,4,5,0,2,3,3.2,32.8,2.0,7,0
2,1,2,2,3,4,1,4.5,27.4,1.0,11,1
4,1,0,5,0,1,4,5.6,25.8,5.0,7,0
1,3,1,4,1,2,3,2.95,25.0,2.0,4,0
2,3,0,3,2,2,3,5.5,32.6,3.0,10,1
0,0,5,3,2,3,2,6.0,25.8,3.0,8,0
0,2,3,4,1,1,4,4.25,24.2,4.0,7,0
1,2,2,4,1,3,2,2.75,30.7,3.0,3,0
3,0,2,4,1,2,3,4.9,26.2,3.0,10,1
2,1,2,4,1,3,2,4.1,26.6,5.0,4,0
3,1,1,5,0,1,4,11.2,26.4,4.0,7,0
1,0,4,5,0,2,3,3.4,23.1,2.0,5,0
2,2,1,4,1,1,4,5.7,25.3,3.0,7,1
1,0,4,5,0,3,2,4.65,28.9,4.0,3,0
4,0,1,4,1,2,3,4.6,29.0,3.0,7,1
3,0,2,4,1,4,1,2.5,28.8,2.0,7,0
1,3,1,3,2,3,2,5.25,28.3,3.0,4,0
2,1,2,4,1,3,2,8.8,28.8,2.0,7,1
0,1,4,4,1,4,1,3.95,26.1,2.0,3,0
0,1,4,3,2,4,1,5.3,25.3,4.0,8,1
1,1,3,4,1,3,2,3.4,27.4,2.0,4,1
1,2,2,5,0,1,4,7.2,26.1,1.0,7,1
2,1,2,2,3,3,2,4.45,28.5,4.0,5,0
1,1,3,5,0,3,2,6.1,33.4,3.0,7,1
0,2,3,4,1,2,3,8.5,25.1,2.0,9,1
4,1,0,3,2,1,4,5.9,27.2,2.0,4,0
2,0,3,5,0,0,5,8.2,34.9,3.0,9,1
3,1,1,3,2,2,3,5.9,31.6,3.0,3,1
3,1,1,4,1,2,3,3.5,30.4,4.0,10,1
0,1,4,4,1,3,2,6.9,27.9,4.0,7,1
4,1,0,4,1,1,4,5.4,28.7,4.0,4,1
3,1,1,3,2,3,2,2.9,35.7,5.0,7,0
0,1,3,3,1,3,1,3.042,34.3,2.0,7,1
1,3,1,3,2,4,1,4.45,29.4,2.0,7,0
1,0,1,0,2,1,1,4.5,33.1,4.0,4,0
1,2,2,4,1,1,4,10.8,28.9,2.0,7,0
4,1,0,4,1,1,4,3.65,30.4,4.0,9,0
1,4,0,3,2,3,2,3.6,26.1,2.0,4,1
1,1,3,3,2,2,3,4.6,36.3,2.0,7,0
2,2,1,4,1,2,3,6.6,35.2,5.0,7,1
2,1,0,0,3,3,0,2.833,28.3,1.0,14,0
3,2,0,1,4,2,3,6.1,29.5,2.0,4,0
2,0,1,2,1,1,2,6.333,36.0,2.0,7,1
1,0,4,3,2,3,2,8.4,34.0,4.0,12,0
4,1,0,2,3,2,3,5.5,27.3,2.0,7,1
3,2,0,3,2,4,1,3.1,31.3,2.0,8,0
4,1,0,2,3,3,2,4.8,28.2,3.0,7,0
3,1,1,5,0,0,5,8.7,26.7,2.0,10,0
0,1,0,1,0,0,1,2.0,29.4,2.0,6,1
2,1,2,4,1,3,2,6.75,29.8,2.0,3,1
0,0,4,4,0,2,2,1.712,25.5,1.0,7,1
3,1,1,4,1,2,3,9.6,23.6,3.0,5,0
5,0,0,4,1,0,5,3.85,34.0,4.0,4,1
2,2,1,4,1,2,3,4.75,27.1,1.0,3,1
3,0,2,4,1,2,3,5.2,28.2,2.0,7,1
4,0,1,4,1,4,1,3.75,27.1,4.0,5,0
0,2,3,5,0,4,1,3.7,30.7,3.0,7,1
2,3,0,5,0,0,5,3.35,38.1,3.0,7,1
3,2,0,4,1,1,4,3.15,27.5,2.0,9,1
0,1,4,4,1,4,1,2.35,29.1,3.0,4,0
2,1,2,3,2,3,2,5.35,26.1,1.0,7,1
4,0,1,3,2,1,4,5.4,27.1,2.0,5,0
4,1,0,5,0,0,5,8.8,31.0,3.0,7,1
2,0,3,5,0,1,4,3.8,24.8,2.0,10,1
3,1,1,5,0,3,2,2.8,31.0,2.0,7,0
2,0,3,4,1,3,2,4.65,23.8,2.0,5,1
1,3,1,4,1,2,3,5.1,28.2,3.0,7,0
0,0,5,4,1,4,1,4.3,26.2,3.0,7,0
1,2,2,5,0,2,3,4.8,24.6,2.0,5,0
1,2,2,5,0,0,5,8.85,24.7,3.0,7,1
1,2,2,3,2,3,2,4.3,34.4,4.0,7,0
2,2,1,4,1,1,4,4.5,27.0,2.0,9,0
3,2,0,3,2,2,3,6.8,26.7,3.0,4,1
1,1,0,2,0,1,1,3.0,30.7,1.0,14,1
3,1,1,3,2,1,4,8.6,31.4,4.0,7,0
0,2,3,5,0,3,2,3.7,24.3,1.0,7,0
3,2,0,3,2,4,1,3.9,32.6,3.0,7,0
4,0,1,2,3,2,3,2.85,26.6,1.0,8,0
3,1,1,4,1,1,4,4.45,26.0,2.0,6,1
4,1,0,5,0,1,4,6.4,33.0,3.0,5,1
2,2,1,2,3,3,2,3.7,29.0,2.0,3,0
2,3,0,3,2,5,0,5.4,26.8,4.0,5,0
1,1,3,4,1,4,1,8.2,28.5,4.0,7,0
2,1,2,3,2,2,3,4.8,32.1,5.0,9,0
4,1,0,5,0,1,4,3.3,27.7,4.0,4,1
0,1,4,4,1,4,1,5.05,34.6,3.0,7,1
1,3,1,3,2,4,1,4.8,25.4,3.0,6,1
2,0,3,4,1,2,3,4.85,32.5,2.0,3,1
3,1,0,4,0,1,3,5.25,31.8,2.0,22,1
0,2,3,5,0,1,4,7.2,32.1,3.0,3,1
2,3,0,5,0,3,2,2.15,34.6,2.0,6,1
3,2,0,3,2,3,2,4.1,28.8,3.0,10,0
2,2,1,3,2,4,1,2.75,25.2,2.0,5,1
2,2,1,3,2,4,1,4.9,33.4,3.0,6,0
2,1,2,3,2,2,3,5.0,31.4,4.0,10,1
4,1,0,5,0,0,5,6.0,27.2,2.0,7,1
1,1,3,4,1,2,3,4.3,27.8,2.0,7,1
1,3,1,3,2,4,1,4.0,26.7,3.0,3,1
0,1,4,3,2,4,1,2.233,28.9,2.0,5,1
4,1,0,3,2,2,3,7.0,24.2,4.0,5,1
1,0,4,4,1,4,1,3.4,23.1,2.0,4,0
1,4,0,2,3,4,1,5.4,27.4,3.0,7,1
0,0,5,4,1,4,1,4.45,32.7,2.0,3,0
1,1,3,4,1,3,2,2.25,28.8,2.0,7,0
0,0,5,4,1,3,2,2.7,28.2,2.0,7,0
0,2,3,4,1,1,4,5.7,32.5,4.0,9,0
1,3,1,3,2,4,1,4.5,33.8,3.0,4,1
2,0,0,2,0,0,2,5.5,30.3,2.0,5,1
2,2,1,5,0,1,4,3.25,30.3,1.0,7,0
1,1,3,3,2,3,2,3.8,30.3,2.0,6,0
1,2,2,2,3,5,0,3.25,35.0,2.0,9,0
3,0,2,5,0,2,3,4.0,34.9,2.0,7,0
4,0,1,1,4,2,3,2.35,26.7,2.0,4,1
1,0,1,1,1,1,1,8.0,26.6,3.0,7,1
2,1,2,5,0,3,2,5.35,27.0,2.0,6,1
1,0,4,4,1,3,2,3.45,29.4,3.0,7,0
2,1,2,4,1,2,3,3.15,29.9,2.0,7,0
2,0,3,5,0,2,3,3.36,33.3,2.0,7,1
1,3,1,3,2,3,2,2.5,26.8,4.0,6,1
4,1,0,4,1,1,4,4.8,28.4,3.0,7,1
2,0,3,4,1,3,2,5.045,28.3,5.0,6,0
4,1,0,2,3,2,3,3.85,29.7,4.0,15,1
0,1,4,4,1,4,1,4.7,35.6,1.0,4,1
4,1,0,3,2,1,4,4.5,31.7,2.0,7,1
1,0,4,4,1,2,3,5.5,27.8,2.0,14,0
2,0,3,2,3,2,3,4.35,33.0,2.0,9,1
2,2,1,4,1,1,4,4.4,31.0,2.0,7,1
0,1,4,1,4,4,1,3.3,32.8,3.0,7,1
2,2,1,3,2,3,2,4.6,28.1,4.0,7,0
1,2,2,2,3,3,2,3.6,28.0,1.0,9,1
2,2,1,3,2,2,3,3.4,28.7,1.0,11,1
2,1,2,4,1,3,2,4.35,30.0,2.0,4,0
1,1,3,5,0,3,2,5.4,32.1,4.0,6,0
2,1,2,5,0,1,4,3.5,34.9,2.0,5,0
3,0,2,5,0,2,3,6.4,31.4,4.0,7,0
2,1,2,5,0,3,2,5.8,28.3,2.0,6,1
2,1,2,4,1,2,3,2.6,26.6,1.0,9,0
1,0,4,2,3,3,2,4.1,31.2,3.0,7,0
4,1,0,4,1,1,4,5.4,27.8,3.0,6,0
1,1,3,3,2,4,1,3.7,31.7,2.0,5,0
1,1,3,2,3,4,1,2.9,35.5,3.0,7,0
1,1,0,2,0,0,2,14.0,25.2,1.0,9,1
0,0,5,3,2,4,1,2.85,33.1,2.0,4,0
3,0,2,3,2,3,2,2.4,28.0,3.0,5,0
3,1,1,4,1,1,4,6.7,24.0,3.0,7,0
2,2,1,2,3,3,2,5.75,33.5,2.0,7,1
2,1,2,4,1,3,2,4.15,32.7,3.0,6,1
2,1,2,5,0,2,3,4.2,31.6,3.0,8,0
2,0,3,2,3,3,2,3.9,36.9,2.0,7,1
3,1,1,1,4,2,3,4.4,28.0,4.0,8,0
2,2,1,4,1,3,2,6.3,25.1,3.0,5,1
3,2,0,3,2,2,3,3.0,27.3,3.0,4,1
1,0,4,4,1,1,4,2.5,34.3,3.0,7,1
1,1,3,4,1,3,2,4.5,25.2,3.0,8,0
2,1,2,5,0,0,5,6.4,28.1,3.0,5,0
